Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
CU,26.0,26,CU-26,Mejía,Mejía,51605.0,
CU,27.0,27,CU-27,Ponce,Ponce,49952.0,
CU,28.0,28,CU-28,Fernández,Fernández,49712.0,
CU,29.0,29,CU-29,Vargas,Vargas,49353.0,
CU,30.0,30,CU-30,Montes,Montes,48574.0,
DO,1.0,1,DO-1,Rodríguez,Rodríguez,225321.0,
DO,2.0,2,DO-2,Pérez,Pérez,158059.0,
DO,3.0,3,DO-3,Martinez,Martinez,141259.0,
DO,4.0,4,DO-4,García,García,137124.0,
DO,5.0,5,DO-5,Reyes,Reyes,104892.0,
DO,6.0,6,DO-6,Sánchez,Sánchez,104392.0,
DO,7.0,7,DO-7,Díaz,Díaz,95106.0,
DO,8.0,8,DO-8,Peña,Peña,94396.0,
DO,9.0,9,DO-9,Jiménez,Jiménez,92978.0,
DO,10.0,10,DO-10,Ramírez,Ramírez,92863.0,
DO,11.0,11,DO-11,Hernández,Hernández,91080.0,
DO,12.0,12,DO-12,Rosario,Rosario,89630.0,
DO,13.0,13,DO-13,González,González,85757.0,
DO,14.0,14,DO-14,Santana,Santana,81973.0,
DO,15.0,15,DO-15,Núñez,Núñez,79374.0,
DO,16.0,16,DO-16,Castillo,Castillo,78338.0,
DO,17.0,17,DO-17,de la Cruz,de la Cruz,76977.0,
DO,18.0,18,DO-18,Cruz,Cruz,64613.0,
DO,19.0,19,DO-19,Guzmán,Guzmán,63073.0,
DO,20.0,20,DO-20,Gómez,Gómez,62310.0,
DO,21.0,21,DO-21,Santos,Santos,60613.0,
DO,22.0,22,DO-22,López,López,59566.0,
DO,23.0,23,DO-23,Fuentes,Fuentes,58518.0,
DO,24.0,24,DO-24,Vásquez,Vásquez,56149.0,
DO,25.0,25,DO-25,De Los Santos,De Los Santos,54634.0,
DO,26.0,26,DO-26,Mejía,Mejía,51605.0,
DO,27.0,27,DO-27,Ponce,Ponce,49952.0,
DO,28.0,28,DO-28,Fernández,Fernández,49712.0,
DO,29.0,29,DO-29,Vargas,Vargas,49353.0,
DO,30.0,30,DO-30,Montes,Montes,48574.0,
SV,1.0,1,SV-1,Hernández,Hernández,,
SV,2.0,2,SV-2,Martínez,Martínez,,
SV,3.0,3,SV-3,López,López,,
SV,4.0,4,SV-4,García,García,,
SV,5.0,5,SV-5,Rodríguez,Rodríguez,,
SV,6.0,6,SV-6,Flores,Flores,,
SV,7.0,7,SV-7,Pérez,Pérez,,
SV,8.0,8,SV-8,Ramírez,Ramírez,,
SV,9.0,9,SV-9,González,González,,
SV,10.0,10,SV-10,Rivera,Rivera,,
SV,11.0,11,SV-11,Vásquez,Vásquez,,
SV,12.0,12,SV-12,Cruz,Cruz,,
SV,13.0,13,SV-13,Mejía,Mejía,,
SV,14.0,14,SV-14,Rivas,Rivas,,
SV,15.0,15,SV-15,Sánchez,Sánchez,,
SV,16.0,16,SV-16,Reyes,Reyes,,
SV,17.0,17,SV-17,Díaz,Díaz,,
SV,18.0,18,SV-18,Ramos,Ramos,,
SV,19.0,19,SV-19,Gómez,Gómez,,
SV,20.0,20,SV-20,Portillo,Portillo,,
SV,21.0,21,SV-21,Escobar,Escobar,,
SV,22.0,22,SV-22,Orellana,Orellana,,
SV,23.0,23,SV-23,Romero,Romero,,
SV,24.0,24,SV-24,Aguilar,Aguilar,,
SV,25.0,25,SV-25,Alvarado,Alvarado,,
GT,1.0,1,GT-1,López,López,371525.0,
GT,2.0,2,GT-2,García,García,285670.0,
GT,3.0,3,GT-3,Morales,Morales,228167.0,
GT,4.0,4,GT-4,Hernández,Hernández,222755.0,
GT,5.0,5,GT-5,Pérez,Pérez,209963.0,
GT,6.0,6,GT-6,González,González,208795.0,
GT,7.0,7,GT-7,Rodríguez,Rodríguez,135978.0,
GT,8.0,8,GT-8,De León,De León,134010.0,
GT,9.0,9,GT-9,Ramírez,Ramírez,131796.0,
GT,10.0,10,GT-10,Martínez,Martínez,123186.0,
GT,11.0,11,GT-11,Castillo,Castillo,116298.0,
GT,12.0,12,GT-12,Estrada,Estrada,115252.0,
GT,13.0,13,GT-13,Marroquín,Marroquín,113961.0,
GT,14.0,14,GT-14,Gómez,Gómez,110824.0,
GT,15.0,15,GT-15,Vásquez,Vásquez,102153.0,
GT,16.0,16,GT-16,Méndez,Méndez,98462.0,
GT,17.0,17,GT-17,Reyes,Reyes,95449.0,
GT,18.0,18,GT-18,Díaz,Díaz,94403.0,
GT,19.0,19,GT-19,Aguilar,Aguilar,94096.0,
GT,20.0,20,GT-20,Velásquez,Velásquez,89975.0,
MX,1.0,1,MX-1,Hernández,Hernández,5526929.0,
MX,2.0,2,MX-2,García,García,4129360.0,
MX,3.0,3,MX-3,Martínez,Martínez,3886887.0,
MX,4.0,4,MX-4,González,González,3188693.0,
MX,5.0,5,MX-5,López,López,3148024.0,
MX,6.0,6,MX-6,Rodríguez,Rodríguez,2744179.0,
MX,7.0,7,MX-7,Pérez,Pérez,2746468.0,
MX,8.0,8,MX-8,Sánchez,Sánchez,2234625.0,
MX,9.0,9,MX-9,Ramírez,Ramírez,2070723.0,
MX,10.0,10,MX-10,Flores,Flores,1392707.0,
MX,11.0,11,MX-11,Gómez,Gómez,989295.0,
MX,12.0,12,MX-12,Torres,Torres,841966.0,
MX,13.0,13,MX-13,Díaz,Díaz,811553.0,
MX,14.0,14,MX-14,Vásquez,Vásquez,806894.0,
MX,15.0,15,MX-15,Cruz,Cruz,800874.0,
MX,16.0,16,MX-16,Morales,Morales,771796.0,
MX,17.0,17,MX-17,Gutiérrez,Gutiérrez,748789.0,
MX,18.0,18,MX-18,Reyes,Reyes,738320.0,
MX,19.0,19,MX-19,Ruíz,Ruíz,708718.0,
MX,20.0,20,MX-20,Jiménez,Jiménez,670453.0,
MX,21.0,21,MX-21,Mendoza,Mendoza,613683.0,
MX,22.0,22,MX-22,Aguilar,Aguilar,611904.0,
MX,23.0,23,MX-23,Ortíz,Ortíz,576989.0,
MX,24.0,24,MX-24,Álvarez,Álvarez,557332.0,
MX,25.0,25,MX-25,Castillo,Castillo,553799.0,
MX,26.0,26,MX-26,Romero,Romero,540922.0,
MX,27.0,27,MX-27,Moreno,Moreno,539927.0,
MX,28.0,28,MX-28,Chávez,Chávez,517392.0,
MX,29.0,29,MX-29,Rivera,Rivera,508022.0,
MX,30.0,30,MX-30,Ramos,Ramos,455728.0,
MX,31.0,31,MX-31,Herrera,Herrera,451226.0,
MX,32.0,32,MX-32,Medina,Medina,431518.0,
MX,33.0,33,MX-33,Vargas,Vargas,427854.0,
MX,34.0,34,MX-34,Castro,Castro,419216.0,
MX,35.0,35,MX-35,Méndez,Méndez,410239.0,
MX,36.0,36,MX-36,Guzmán,Guzmán,392284.0,
MX,37.0,37,MX-37,Fernández,Fernández,385741.0,
MX,38.0,38,MX-38,Juárez,Juárez,384929.0,
MX,39.0,39,MX-39,Muñoz,Muñoz,376633.0,
MX,40.0,40,MX-40,Ortega,Ortega,372471.0,
MX,41.0,41,MX-41,Salazar,Salazar,368231.0,
MX,42.0,42,MX-42,Rojas,Rojas,365457.0,
MX,43.0,43,MX-43,Guerrero,Guerrero,361557.0,
MX,44.0,44,MX-44,Contreras,Contreras,358521.0,
MX,45.0,45,MX-45,Luna,Luna,357578.0,
MX,46.0,46,MX-46,Domínguez,Domínguez,348182.0,
MX,47.0,47,MX-47,Garza,Garza,335829.0,
MX,48.0,48,MX-48,Velásquez,Velásquez,331510.0,
MX,49.0,49,MX-49,Estrada,Estrada,324103.0,
MX,50.0,50,MX-50,Soto,Soto,306227.0,
MX,51.0,51,MX-51,Cortez,Cortez,301954.0,
MX,52.0,52,MX-52,Lara,Lara,298034.0,
MX,53.0,53,MX-53,Espinoza,Espinoza,289842.0,
MX,54.0,54,MX-54,Vega,Vega,285864.0,
MX,55.0,55,MX-55,Ávila,Ávila,284530.0,
MX,56.0,56,MX-56,Cervantes,Cervantes,276101.0,
MX,57.0,57,MX-57,Sandoval,Sandoval,273091.0,
MX,58.0,58,MX-58,Carrillo,Carrillo,267333.0,
MX,59.0,59,MX-59,Alvarado,Alvarado,266993.0,
MX,60.0,60,MX-60,Silva,Silva,265553.0,
MX,61.0,61,MX-61,León,León,260246.0,
MX,62.0,62,MX-62,Ríos,Ríos,260141.0,
MX,63.0,63,MX-63,Navarro,Navarro,258408.0,
MX,64.0,64,MX-64,Delgado,Delgado,254273.0,
MX,65.0,65,MX-65,Márquez,Márquez,248933.0,
MX,66.0,66,MX-66,Campos,Campos,246709.0,
MX,67.0,67,MX-67,Ibarra,Ibarra,241343.0,
MX,68.0,68,MX-68,Solís,Solís,240008.0,
MX,69.0,69,MX-69,Rosas,Rosas,237339.0,
MX,70.0,70,MX-70,Miranda,Miranda,233910.0,
MX,71.0,71,MX-71,Camacho,Camacho,233858.0,
MX,72.0,72,MX-72,Valdez,Valdez,232680.0,
MX,73.0,73,MX-73,Cárdenas,Cárdenas,230848.0,
MX,74.0,74,MX-74,Orozco,Orozco,228963.0,
MX,75.0,75,MX-75,Aguirre,Aguirre,228754.0,
MX,76.0,76,MX-76,Mejía,Mejía,227392.0,
MX,77.0,77,MX-77,Acosta,Acosta,224385.0,
MX,78.0,78,MX-78,Padilla,Padilla,223205.0,
MX,79.0,79,MX-79,Robles,Robles,222472.0,
MX,80.0,80,MX-80,Núñez,Núñez,222153.0,
MX,81.0,81,MX-81,Peña,Peña,220868.0,
MX,82.0,82,MX-82,Cabrera,Cabrera,220647.0,
MX,83.0,83,MX-83,Rosales,Rosales,218935.0,
MX,84.0,84,MX-84,Molina,Molina,217049.0,
MX,85.0,85,MX-85,Pacheco,Pacheco,212981.0,
MX,86.0,86,MX-86,Castañeda,Castañeda,212078.0,
MX,87.0,87,MX-87,Fuentes,Fuentes,210342.0,
MX,88.0,88,MX-88,Valenzuela,Valenzuela,210221.0,
MX,89.0,89,MX-89,Rangel,Rangel,209232.0,
MX,90.0,90,MX-90,Ayala,Ayala,208964.0,
MX,91.0,91,MX-91,Meza,Meza,207662.0,
MX,92.0,92,MX-92,Nava,Nava,203308.0,
MX,93.0,93,MX-93,Valencia,Valencia,198634.0,
MX,94.0,94,MX-94,Maldonado,Maldonado,195043.0,
MX,95.0,95,MX-95,Ochoa,Ochoa,192341.0,
MX,96.0,96,MX-96,Serrano,Serrano,185071.0,
MX,97.0,97,MX-97,Tapia,Tapia,183351.0,
MX,98.0,98,MX-98,Salinas,Salinas,183098.0,
MX,99.0,99,MX-99,Suárez,Suárez,182020.0,
MX,100.0,100,MX-100,Zamora,Zamora,181835.0,
US,1.0,1,US-1,Smith,Smith,2376207.0,
US,2.0,2,US-2,Johnson,Johnson,1857160.0,
US,3.0,3,US-3,Williams,Williams,1534042.0,
US,4.0,4,US-4,Brown,Brown,1380145.0,
US,5.0,5,US-5,Jones,Jones,1362755.0,
US,6.0,6,US-6,Miller,Miller,1127803.0,
US,7.0,7,US-7,Davis,Davis,1072335.0,
US,8.0,8,US-8,Garcia,Garcia,858289.0,
US,9.0,9,US-9,Rodriguez,Rodriguez,804240.0,
US,10.0,10,US-10,Wilson,Wilson,783051.0,
US,11.0,11,US-11,Martinez,Martinez,775072.0,
US,12.0,12,US-12,Anderson,Anderson,762394.0,
US,13.0,13,US-13,Taylor,Taylor,720370.0,
US,14.0,14,US-14,Thomas,Thomas,710696.0,
US,15.0,15,US-15,Hernandez,Hernandez,706372.0,
US,16.0,16,US-16,Moore,Moore,698671.0,
US,17.0,17,US-17,Martin,Martin,672711.0,
US,18.0,18,US-18,Jackson,Jackson,666125.0,
US,19.0,19,US-19,Thompson,Thompson,644368.0,
US,20.0,20,US-20,White,White,639515.0,
US,21.0,21,US-21,Lopez,Lopez,621536.0,
US,22.0,22,US-22,Lee,Lee,605860.0,
US,23.0,23,US-23,Gonzalez,Gonzalez,597718.0,
US,24.0,24,US-24,Harris,Harris,593542.0,
US,25.0,25,US-25,Clark,Clark,548369.0,
US,26.0,26,US-26,Lewis,Lewis,509930.0,
US,27.0,27,US-27,Robinson,Robinson,503028.0,
US,28.0,28,US-28,Walker,Walker,501307.0,
US,29.0,29,US-29,Perez,Perez,488521.0,
US,30.0,30,US-30,Hall,Hall,473568.0,
US,31.0,31,US-31,Young,Young,465948.0,
US,32.0,32,US-32,Allen,Allen,463368.0,
US,33.0,33,US-33,Sanchez,Sanchez,441242.0,
US,34.0,34,US-34,Wright,Wright,440367.0,
US,35.0,35,US-35,King,King,438986.0,
US,36.0,36,US-36,Scott,Scott,420091.0,
US,37.0,37,US-37,Green,Green,413477.0,
US,38.0,38,US-38,Baker,Baker,413351.0,
US,39.0,39,US-39,Adams,Adams,413086.0,
US,40.0,40,US-40,Nelson,Nelson,412236.0,
US,41.0,41,US-41,Hill,Hill,411770.0,
US,42.0,42,US-42,Ramirez,Ramirez,388987.0,
US,43.0,43,US-43,Campbell,Campbell,371953.0,
US,44.0,44,US-44,Mitchell,Mitchell,367433.0,
US,45.0,45,US-45,Roberts,Roberts,366215.0,
US,46.0,46,US-46,Carter,Carter,362548.0,
US,47.0,47,US-47,Phillips,Phillips,351848.0,
US,48.0,48,US-48,Evans,Evans,342237.0,
US,49.0,49,US-49,Turner,Turner,335663.0,
US,50.0,50,US-50,Torres,Torres,325169.0,
US,51.0,51,US-51,Parker,Parker,324246.0,
US,52.0,52,US-52,Collins,Collins,317848.0,
US,53.0,53,US-53,Edwards,Edwards,317070.0,
US,54.0,54,US-54,Stewart,Stewart,312899.0,
US,55.0,55,US-55,Flores,Flores,312615.0,
US,56.0,56,US-56,Morris,Morris,311754.0,
US,57.0,57,US-57,Nguyen,Nguyen,310125.0,
US,58.0,58,US-58,Murphy,Murphy,300501.0,
US,59.0,59,US-59,Rivera,Rivera,299463.0,
US,60.0,60,US-60,Cook,Cook,294795.0,
US,61.0,61,US-61,Rogers,Rogers,294403.0,
US,62.0,62,US-62,Morgan,Morgan,276400.0,
US,63.0,63,US-63,Peterson,Peterson,275041.0,
US,64.0,64,US-64,Cooper,Cooper,270097.0,
US,65.0,65,US-65,Reed,Reed,267443.0,
US,66.0,66,US-66,Bailey,Bailey,265916.0,
US,67.0,67,US-67,Bell,Bell,264752.0,
US,68.0,68,US-68,Gomez,Gomez,263590.0,
US,69.0,69,US-69,Kelly,Kelly,260385.0,
US,70.0,70,US-70,Howard,Howard,254779.0,
US,71.0,71,US-71,Ward,Ward,254121.0,
US,72.0,72,US-72,Cox,Cox,253771.0,
US,73.0,73,US-73,Diaz,Diaz,251772.0,
US,74.0,74,US-74,Richardson,Richardson,249533.0,
US,75.0,75,US-75,Wood,Wood,247299.0,
US,76.0,76,US-76,Watson,Watson,242432.0,
US,77.0,77,US-77,Brooks,Brooks,240751.0,
US,78.0,78,US-78,Bennett,Bennett,239055.0,
US,79.0,79,US-79,Gray,Gray,236713.0,
US,80.0,80,US-80,James,James,233224.0,
US,81.0,81,US-81,Reyes,Reyes,232511.0,
US,82.0,82,US-82,Cruz,Cruz,231065.0,
US,83.0,83,US-83,Hughes,Hughes,229390.0,
US,84.0,84,US-84,Price,Price,228756.0,
US,85.0,85,US-85,Myers,Myers,224824.0,
US,86.0,86,US-86,Long,Long,223494.0,
US,87.0,87,US-87,Foster,Foster,221040.0,
US,88.0,88,US-88,Sanders,Sanders,220902.0,
US,89.0,89,US-89,Ross,Ross,219961.0,
US,90.0,90,US-90,Morales,Morales,217642.0,
US,91.0,91,US-91,Powell,Powell,216553.0,
US,92.0,92,US-92,Sullivan,Sullivan,215640.0,
US,93.0,93,US-93,Russell,Russell,215432.0,
US,94.0,94,US-94,Ortiz,Ortiz,214683.0,
US,95.0,95,US-95,Jenkins,Jenkins,213737.0,
US,96.0,96,US-96,Gutierrez,Gutierrez,212905.0,
US,97.0,97,US-97,Perry,Perry,212644.0,
US,98.0,98,US-98,Butler,Butler,210879.0,
US,99.0,99,US-99,Barnes,Barnes,210426.0,
US,100.0,100,US-100,Fisher,Fisher,210279.0,
AU,1.0,1,AU-1,Smith,Smith,114997.0,
AU,2.0,2,AU-2,Jones,Jones,55679.0,
AU,3.0,3,AU-3,Williams,Williams,55555.0,
AU,4.0,4,AU-4,Brown,Brown,54896.0,
AU,5.0,5,AU-5,Wilson,Wilson,46961.0,
AU,6.0,6,AU-6,Taylor,Taylor,45328.0,
AU,7.0,7,AU-7,Johnson,Johnson,33435.0,
AU,8.0,8,AU-8,White,White,31099.0,
AU,9.0,9,AU-9,Martin,Martin,31058.0,
AU,10.0,10,AU-10,Anderson,Anderson,30910.0,
AU,11.0,11,AU-11,Thompson,Thompson,29931.0,
AU,12.0,12,AU-12,Nguyen,Nguyen,29798.0,
AU,13.0,13,AU-13,Turner,Turner,27276.0,
AU,14.0,14,AU-14,Walker,Walker,26688.0,
AU,15.0,15,AU-15,Harris,Harris,26025.0,
AU,16.0,16,AU-16,Lee,Lee,25612.0,
AU,17.0,17,AU-17,Ryan,Ryan,25526.0,
AU,18.0,18,AU-18,Robinson,Robinson,25168.0,
AU,19.0,19,AU-19,Kelly,Kelly,25014.0,
AU,20.0,20,AU-20,Murphy,Murphy,24993.0,
FJ,1.0,1,FJ-1,Kumar,Kumar,,
FJ,2.0,2,FJ-2,Prasad,Prasad,,
FJ,3.0,3,FJ-3,Chand,Chand,,
FJ,4.0,4,FJ-4,Singh,Singh,,
FJ,5.0,5,FJ-5,Lal,Lal,,
FJ,6.0,6,FJ-6,Sharma,Sharma,,
FJ,7.0,7,FJ-7,Narayan,Narayan,,
FJ,8.0,8,FJ-8,Khan,Khan,,
FJ,9.0,9,FJ-9,Ali,Ali,,
FJ,10.0,10,FJ-10,Devi,Devi,,
FJ,11.0,11,FJ-11,Ram,Ram,,
FJ,12.0,12,FJ-12,Naidu,Naidu,,
FJ,13.0,13,FJ-13,Chandra,Chandra,,
FJ,14.0,14,FJ-14,Nand,Nand,,
FJ,15.0,15,FJ-15,Lata,Lata,,
FJ,16.0,16,FJ-16,Deo,Deo,,
FJ,17.0,17,FJ-17,Reddy,Reddy,,
FJ,18.0,18,FJ-18,Prakash,Prakash,,
FJ,19.0,19,FJ-19,Raj,Raj,,
FJ,20.0,20,FJ-20,Maharaj,Maharaj,,
FJ,21.0,21,FJ-21,Waqa,Waqa,,
FJ,22.0,22,FJ-22,Goundar,Goundar,,
NZ,1.0,1,NZ-1,Singh,Singh,,
NZ,2.0,2,NZ-2,Smith,Smith,,
NZ,3.0,3,NZ-3,Kaur,Kaur,,
NZ,4.0,4,NZ-4,Williams,Williams,,
NZ,5.0,5,NZ-5,Patel,Patel,,
NZ,6.0,6,NZ-6,Wilson,Wilson,,
NZ,7.0,7,NZ-7,Brown,Brown,,
NZ,8.0,8,NZ-8,Taylor,Taylor,,
NZ,9.0,9,NZ-9,Jones,Jones,,
NZ,10.0,10,NZ-10,Sharma,Sharma,,
AR,1.0,1,AR-1,González,González,568240.0,0.0147
AR,2.0,2,AR-2,Rodríguez,Rodríguez,483212.0,0.0125
AR,3.0,3,AR-3,Fernández,Fernández,426253.0,0.011
AR,4.0,4,AR-4,García,García,411462.0,0.0107
AR,5.0,5,AR-5,López,López,393704.0,0.0102
AR,6.0,6,AR-6,Martínez,Martínez,346271.0,0.009
AR,7.0,7,AR-7,Pérez,Pérez,336094.0,0.0087
AR,8.0,8,AR-8,Álvarez,Álvarez,294527.0,0.0076
AR,9.0,9,AR-9,Gómez,Gómez,290821.0,0.0075
AR,10.0,10,AR-10,Sánchez,Sánchez,271351.0,0.007
AR,11.0,11,AR-11,Díaz,Díaz,256397.0,0.0066
AR,12.0,12,AR-12,Vásquez,Vásquez,187974.0,0.0049
AR,13.0,13,AR-13,Castro,Castro,173055.0,0.0045
AR,14.0,14,AR-14,Romero,Romero,166497.0,0.0043
AR,15.0,15,AR-15,Suárez,Suárez,160483.0,0.0042
AR,16.0,16,AR-16,Blanco,Blanco,154248.0,0.004
AR,17.0,17,AR-17,Ruiz,Ruiz,140829.0,0.0036
AR,18.0,18,AR-18,Alonso,Alonso,135893.0,0.0035
AR,19.0,19,AR-19,Torres,Torres,133599.0,0.0035
AR,20.0,20,AR-20,Domínguez,Domínguez,132625.0,0.0034
AR,21.0,21,AR-21,Gutiérrez,Gutiérrez,130607.0,0.0034
AR,22.0,22,AR-22,Sosa,Sosa,129372.0,0.0034
AR,23.0,23,AR-23,Iglesias,Iglesias,126822.0,0.0033
AR,24.0,24,AR-24,Giménez,Giménez,125009.0,0.0032
AR,25.0,25,AR-25,Ramírez,Ramírez,124550.0,0.0032
AR,26.0,26,AR-26,Martín,Martín,123938.0,0.0032
AR,27.0,27,AR-27,Varela,Varela,119674.0,0.0031
AR,28.0,28,AR-28,Ramos,Ramos,118825.0,0.0031
AR,29.0,29,AR-29,Núñez,Núñez,118106.0,0.0031
AR,30.0,30,AR-30,Rossi,Rossi,116775.0,0.003
AR,31.0,31,AR-31,Silva,Silva,107835.0,0.0028
AR,32.0,32,AR-32,Méndez,Méndez,104668.0,0.0027
AR,33.0,33,AR-33,Hernández,Hernández,104581.0,0.0027
AR,34.0,34,AR-34,Flores,Flores,100092.0,0.0026
AR,35.0,35,AR-35,Pereyra,Pereyra,99884.0,0.0026
AR,36.0,36,AR-36,Ferrari,Ferrari,98761.0,0.0026
AR,37.0,37,AR-37,Ortiz,Ortiz,96761.0,0.0025
AR,38.0,38,AR-38,Medina,Medina,96228.0,0.0025
AR,39.0,39,AR-39,Benítez,Benítez,95628.0,0.0025
AR,40.0,40,AR-40,Herrera,Herrera,94781.0,0.0025
AR,41.0,41,AR-41,Arias,Arias,94537.0,0.0025
AR,42.0,42,AR-42,Acosta,Acosta,92707.0,0.0024
AR,43.0,43,AR-43,Moreno,Moreno,92127.0,0.0024
AR,44.0,44,AR-44,Aguirre,Aguirre,91365.0,0.0024
AR,45.0,45,AR-45,Otero,Otero,89583.0,0.0023
AR,46.0,46,AR-46,Cabrera,Cabrera,88398.0,0.0023
AR,47.0,47,AR-47,Rey,Rey,88394.0,0.0023
AR,48.0,48,AR-48,Rojas,Rojas,81343.0,0.0021
AR,49.0,49,AR-49,Vidal,Vidal,80233.0,0.0021
AR,50.0,50,AR-50,Molina,Molina,80050.0,0.0021
AR,51.0,51,AR-51,Russo,Russo,79882.0,0.0021
AR,52.0,52,AR-52,Paz,Paz,75365.0,0.002
AR,53.0,53,AR-53,Vega,Vega,74107.0,0.0019
AR,54.0,54,AR-54,Costa,Costa,73932.0,0.0019
AR,55.0,55,AR-55,Bruno,Bruno,73907.0,0.0019
AR,56.0,56,AR-56,Romano,Romano,73458.0,0.0019
AR,57.0,57,AR-57,Morales,Morales,71587.0,0.0019
AR,58.0,58,AR-58,Ríos,Ríos,71534.0,0.0019
AR,59.0,59,AR-59,Miranda,Miranda,70713.0,0.0018
AR,60.0,60,AR-60,Muñoz,Muñoz,70092.0,0.0018
AR,61.0,61,AR-61,Franco,Franco,70055.0,0.0018
AR,62.0,62,AR-62,Castillo,Castillo,69720.0,0.0018
AR,63.0,63,AR-63,Campos,Campos,69447.0,0.0018
AR,64.0,64,AR-64,Bianchi,Bianchi,68510.0,0.0018
AR,65.0,65,AR-65,Luna,Luna,66763.0,0.0017
AR,66.0,66,AR-66,Correa,Correa,66535.0,0.0017
AR,67.0,67,AR-67,Ferreyra,Ferreyra,66461.0,0.0017
AR,68.0,68,AR-68,Navarro,Navarro,66457.0,0.0017
AR,69.0,69,AR-69,Quiroga,Quiroga,66138.0,0.0017
AR,70.0,70,AR-70,Colombo,Colombo,65375.0,0.0017
AR,71.0,71,AR-71,Cohen,Cohen,63575.0,0.0016
AR,72.0,72,AR-72,Pereyra,Pereyra,63367.0,0.0016
AR,73.0,73,AR-73,Vera,Vera,63226.0,0.0016
AR,74.0,74,AR-74,Lorenzo,Lorenzo,63157.0,0.0016
AR,75.0,75,AR-75,Gil,Gil,62727.0,0.0016
AR,76.0,76,AR-76,Santos,Santos,60580.0,0.0016
AR,77.0,77,AR-77,Delgado,Delgado,59333.0,0.0015
AR,78.0,78,AR-78,Godoy,Godoy,58956.0,0.0015
AR,79.0,79,AR-79,Rivas,Rivas,58811.0,0.0015
AR,80.0,80,AR-80,Rivero,Rivero,58604.0,0.0015
AR,81.0,81,AR-81,Gallo,Gallo,57990.0,0.0015
AR,82.0,82,AR-82,Peralta,Peralta,57192.0,0.0015
AR,83.0,83,AR-83,Soto,Soto,55633.0,0.0014
AR,84.0,84,AR-84,Figueroa,Figueroa,55515.0,0.0014
AR,85.0,85,AR-85,Juárez,Juárez,55310.0,0.0014
AR,86.0,86,AR-86,Marino,Marino,54806.0,0.0014
AR,87.0,87,AR-87,Ponce,Ponce,54009.0,0.0014
AR,88.0,88,AR-88,Calvo,Calvo,52282.0,0.0014
AR,89.0,89,AR-89,Ibáñez,Ibáñez,51972.0,0.0013
AR,90.0,90,AR-90,Cáceres,Cáceres,51493.0,0.0013
AR,91.0,91,AR-91,Carrizo,Carrizo,50657.0,0.0013
AR,92.0,92,AR-92,Vargas,Vargas,50613.0,0.0013
AR,93.0,93,AR-93,Mendoza,Mendoza,50588.0,0.0013
AR,94.0,94,AR-94,Aguilar,Aguilar,49717.0,0.0013
AR,95.0,95,AR-95,Ledesma,Ledesma,49645.0,0.0013
AR,96.0,96,AR-96,Guzmán,Guzmán,49543.0,0.0013
AR,97.0,97,AR-97,Soria,Soria,49291.0,0.0013
AR,98.0,98,AR-98,Villalba,Villalba,48602.0,0.0013
AR,99.0,99,AR-99,Prieto,Prieto,48355.0,0.0013
AR,100.0,100,AR-100,Maldonado,Maldonado,47344.0,0.0012
BR,1.0,1,BR-1,Silva,Silva,20882120.0,0.105
BR,2.0,2,BR-2,Santos,Santos,13433982.0,0.068
BR,3.0,3,BR-3,Sousa,Sousa,9810832.0,0.049
BR,4.0,4,BR-4,Oliveira,Oliveira,6209493.0,0.031
BR,5.0,5,BR-5,Pereira,Pereira,5892937.0,0.029
BR,6.0,6,BR-6,Lima,Lima,5007393.0,0.025
BR,7.0,7,BR-7,Carvalho,Carvalho,4630387.0,0.0233
BR,8.0,8,BR-8,Ferreira,Ferreira,4590010.0,0.0229
BR,9.0,9,BR-9,Rodrigues,Rodrigues,4510002.0,0.0227
BR,10.0,10,BR-10,Almeida,Almeida,4393398.0,0.0216
BR,11.0,11,BR-11,Costa,Costa,3905800.0,0.0194
BR,12.0,12,BR-12,Gomes,Gomes,3848000.0,0.0192
BR,13.0,13,BR-13,Martins,Martins,3650200.0,0.0183
BR,14.0,14,BR-14,Araújo,Araújo,3320780.0,0.0169
BR,15.0,15,BR-15,Melo,Melo,3209000.0,0.0162
BR,16.0,16,BR-16,Barbosa,Barbosa,3040300.0,0.0152
BR,17.0,17,BR-17,Ribeiro,Ribeiro,3010000.0,0.015
BR,18.0,18,BR-18,Alves,Alves,2960500.0,0.0148
BR,19.0,19,BR-19,Cardoso,Cardoso,2830120.0,0.0141
BR,20.0,20,BR-20,Schmitz,Schmitz,2673000.0,0.0133
BR,20.0,20,BR-20,Schmidt,Schmidt,2673000.0,0.0133
BR,21.0,21,BR-21,Rocha,Rocha,2540600.0,0.0127
BR,22.0,22,BR-22,Correia,Correia,2505070.0,0.0125
BR,22.0,22,BR-22,Correa,Correa,2505070.0,0.0125
BR,23.0,23,BR-23,Dias,Dias,2467000.0,0.0123
BR,24.0,24,BR-24,Teixeira,Teixeira,2408500.0,0.012
BR,25.0,25,BR-25,Fernandes,Fernandes,2379700.0,0.012
BR,26.0,26,BR-26,Azevedo,Azevedo,2370000.0,0.0119
BR,27.0,27,BR-27,Cavalcante,Cavalcante,2366300.0,0.0119
BR,27.0,27,BR-27,Cavalcanti,Cavalcanti,2366300.0,0.0119
BR,28.0,28,BR-28,Montes,Montes,2362000.0,0.0118
